"Order","Family","Genus","GenSp","Status"
"HETEROPTERA","Pentatomidae","Plautia","Plautia stali","adv"
"HETEROPTERA","Reduviidae","Empicoris","Empicoris rubromaculatus","adv"
"HETEROPTERA","Reduviidae","Empicoris","Empicoris whitei","adv"
"HETEROPTERA","Reduviidae","Nesidiolestes","Nesidiolestes ana","end"
"HETEROPTERA","Reduviidae","Nesidiolestes","Nesidiolestes insularis","end"
"HETEROPTERA","Reduviidae","Oncocephalus","Oncocephalus pacificus","adv"
"HETEROPTERA","Reduviidae","Ploiaria","Ploiaria insolida","adv"
"HETEROPTERA","Reduviidae","Saicella","Saicella mulli","end"
"HETEROPTERA","Reduviidae","Saicella","Saicella usingeri","end"
"HETEROPTERA","Reduviidae","Scadra","Scadra rufidens","adv"
"HETEROPTERA","Reduviidae","Zelus","Zelus renardii","adv"
"HETEROPTERA","Rhopalidae","Ithamar","Ithamar annectans","end"
"HETEROPTERA","Rhopalidae","Ithamar","Ithamar hawaiiensis","end"
"HETEROPTERA","Saldidae","Saldula","Saldula intermedia","end"
"HETEROPTERA","Saldidae","Saldula","Saldula oahuensis","end"
"HETEROPTERA","Saldidae","Saldula","Saldula procellaris","end"
"HETEROPTERA","Saldidae","Saldula","Saldula robertusingeri","end"
"HETEROPTERA","Scutelleridae","Coleotichus","Coleotichus blackburniae","end"
"HETEROPTERA","Tingidae","Leptodictya","Leptodictya tabida","adv"
"HETEROPTERA","Veliidae","Microvelia","Microvelia vagans","end"
"HOMOPTERA","Aleyrodidae","Aleurocanthus","Aleurocanthus spiniferus","adv"
"HOMOPTERA","Aleyrodidae","Aleurodicus","Aleurodicus dispersus","adv"
"HOMOPTERA","Aleyrodidae","Dialeurodes","Dialeurodes citrifolii","adv"
"HOMOPTERA","Aleyrodidae","Odontaleyrodes","Odontaleyrodes rhododendri","adv"
"HOMOPTERA","Aleyrodidae","Singhius","Singhius hibisci","adv"
"HOMOPTERA","Aphididae","Acyrthosiphon","Acyrthosiphon pisum","adv"
"HOMOPTERA","Aphididae","Aphis","Aphis craccivora","adv"
"HOMOPTERA","Aphididae","Aphis","Aphis fabae","adv"
"HOMOPTERA","Aphididae","Aphis","Aphis gossypii","adv"
"HOMOPTERA","Aphididae","Aphis","Aphis middletonii","adv"
"HOMOPTERA","Aphididae","Aphis","Aphis nerii","adv"
"HOMOPTERA","Aphididae","Aulacorthum","Aulacorthum circurnflexurn","adv"
"HOMOPTERA","Aphididae","Aulacorthum","Aulacorthum solani","adv"
"HOMOPTERA","Aphididae","Brachycaudus","Brachycaudus helichrysi","adv"
"HOMOPTERA","Aphididae","Brevicoryne","Brevicoryne brassicae","adv"
"HOMOPTERA","Aphididae","Capitophorus","Capitophorus elaeagni","adv"
"HOMOPTERA","Aphididae","Cinara","Cinara atlantica","adv"
"HOMOPTERA","Aphididae","Dysaphis","Dysaphis aucupariae","adv"
"HOMOPTERA","Aphididae","Hyperomyzus","Hyperomyzus lactucae","adv"
"HOMOPTERA","Aphididae","Hysteroneura","Hysteroneura setariae","adv"
"HOMOPTERA","Aphididae","Idiopterus","Idiopterus nephrelepidis","adv"
"HOMOPTERA","Aphididae","Nasonovia","Nasonovia ribisnigri","adv"
"HOMOPTERA","Aphididae","Neophyllaphis","Neophyllaphis araucariae","adv"
"HOMOPTERA","Aphididae","Neotoxoptera","Neotoxoptera formosana","adv"
"HOMOPTERA","Aphididae","Ovatus","Ovatus crataegarius","adv"
"HOMOPTERA","Aphididae","Reticulaphis","Reticulaphis distylii fici","adv"
"HOMOPTERA","Aphididae","Rhopalosiphum","Rhopalosiphum nymphaeae","adv"
"HOMOPTERA","Aphididae","Rhopalosiphum","Rhopalosiphum padi","adv"
"HOMOPTERA","Aphididae","Rhopalosiphum","Rhopalosiphum rufiabdominalis","adv"
"HOMOPTERA","Aphididae","Schizaphis","Schizaphis rotundiventris","adv"
"HOMOPTERA","Aphididae","Sitobion","Sitobion avenae","adv"
"HOMOPTERA","Aphididae","Toxoptera","Toxoptera aurantii","adv"
"HOMOPTERA","Aphididae","Toxoptera","Toxoptera citricida","adv"
"HOMOPTERA","Aphididae","Vesiculaphis","Vesiculaphis caricis","adv"
"HOMOPTERA","Asterolecaniidae","Asterolecanium","Asterolecanium pustulans","adv"
"HOMOPTERA","Asterolecaniidae","Asterolecanium","Asterolecanium robustum","adv"
"HOMOPTERA","Cicadellidae","Aeallia","Aeallia lingula","adv"
"HOMOPTERA","Cicadellidae","Balolina","Balolina kilaueae","end"
"HOMOPTERA","Cicadellidae","Draeculacephala","Draeculacephala minerva","adv"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne cinerea","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne ignigena","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne montivaga","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne oceanides","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne oreadis","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne peleae","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne perkinsi","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne procellaris","end"
"HOMOPTERA","Cicadellidae","Nesophrosyne","Nesophrosyne umbratilis","end"
"HOMOPTERA","Cicadellidae","Nesophryne","Nesophryne kukanaroa","end"
"HOMOPTERA","Cicadellidae","Opsius","Opsius stactogalus","adv"
"HOMOPTERA","Cicadellidae","Protalebrella","Protalebrella brasiliensis","adv"
"HOMOPTERA","Cicadellidae","Scaphytopius","Scaphytopius loricatus","adv"
"HOMOPTERA","Cicadellidae","Sophonia","Sophonia rufofascia","adv"
"HOMOPTERA","Cicadellidae","Stragania","Stragania robusta","adv"
"HOMOPTERA","Cixiidae","Iolania","Iolania mauiensis","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus euphorbiae","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus filicicola","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus haleakalae","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus halehaku","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus halemanu","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus immaculatus","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus neomorai","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus neomorai oahuana","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus orono","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus similis molokaiana","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus swezeyi","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus tamehameha","end"
"HOMOPTERA","Cixiidae","Oliarus","Oliarus tarai","end"
"HOMOPTERA","Coccidae","Ceroplastes","Ceroplastes rubens","adv"
"HOMOPTERA","Coccidae","Coccus","Coccus longulus","adv"
"HOMOPTERA","Coccidae","Parasaissetia","Parasaissetia nigra","adv"
"HOMOPTERA","Coccidae","Pulvinaria","Pulvinaria psidii","adv"
"HOMOPTERA","Coccidae","Saissetia","Saissetia coffeae","adv"
"HOMOPTERA","Coccidae","Saissetia","Saissetia oleae","adv"
"HOMOPTERA","Delphacidae","Aloha","Aloha ipomoeae","end"
"HOMOPTERA","Delphacidae","Aloha","Aloha myoporicola","end"
"HOMOPTERA","Delphacidae","Emoloana","Emoloana eragrosticola","end"
"HOMOPTERA","Delphacidae","Emoloana","Emoloana sporobolicola immaculata","end"
"HOMOPTERA","Delphacidae","Leialoha","Leialoha hawaiiensis","end"
"HOMOPTERA","Delphacidae","Leialoha","Leialoha mauiensis","end"
"HOMOPTERA","Delphacidae","Leialoha","Leialoha ohiae","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne acuta","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne ahinahina","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne argyroxiphii","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne bridwelli","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne cyathodis","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne cyrtandrae","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne ipomoeicola","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne koae","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne koaephyllodii","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne longipes","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne naenae","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne neoraillardiae","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne nephrolepidis","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne nesopele","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne painiu","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne palustris","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne perkinsi","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne procellaris","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne rubescens","end"
"HOMOPTERA","Delphacidae","Nesosydne","Nesosydne umbratica","end"
"HOMOPTERA","Delphacidae","Nesothoe","Nesothoe laka","end"
"HOMOPTERA","Delphacidae","Nesothoe","Nesothoe pluvialis","end"
"HOMOPTERA","Delphacidae","Nesothoe","Nesothoe semialba","end"
"HOMOPTERA","Delphacidae","Nesothoe","Nesothoe seminigrofrons","end"
"HOMOPTERA","Delphacidae","Peregrinus","Peregrinus maidis","adv"
"HOMOPTERA","Delphacidae","Sogatella","Sogatella kolophon","adv"
"HOMOPTERA","Delphacidae","Tarophagus","Tarophagus colocasiae","adv"
"HOMOPTERA","Diaspididae","Abgrallaspis","Abgrallaspis cyanophylli","adv"
"HOMOPTERA","Diaspididae","Aulacaspis","Aulacaspis rosarum","adv"
"HOMOPTERA","Diaspididae","Carulaspis","Carulaspis giffardi","adv"
"HOMOPTERA","Diaspididae","Carulaspis","Carulaspis minima","adv"
"HOMOPTERA","Diaspididae","Chrysomphalus","Chrysomphalus aonidum","adv"
"HOMOPTERA","Diaspididae","Chrysomphalus","Chrysomphalus dictyospermi","adv"
"HOMOPTERA","Diaspididae","Diaspis","Diaspis boisduvalii","adv"
"HOMOPTERA","Diaspididae","Diaspis","Diaspis bromeliae","adv"
"HOMOPTERA","Diaspididae","Diaspis","Diaspis echinocacti","adv"
"HOMOPTERA","Diaspididae","Duplaspidiotus","Duplaspidiotus claviger","adv"
"HOMOPTERA","Diaspididae","Fiorinia","Fiorinia fioriniae","adv"
"HOMOPTERA","Diaspididae","Genaparlatoria","Genaparlatoria pseudaspidiotus","adv"
"HOMOPTERA","Diaspididae","Hemiberlesia","Hemiberlesia rapax","adv"
"HOMOPTERA","Diaspididae","Ischnaspis","Ischnaspis longirostris","adv"
"HOMOPTERA","Diaspididae","Lepidosaphes","Lepidosaphes beckii","adv"
"HOMOPTERA","Diaspididae","Lepidosaphes","Lepidosaphes flava","adv"
"HOMOPTERA","Diaspididae","Lepidosaphes","Lepidosaphes tokionis","adv"
"HOMOPTERA","Diaspididae","Lindingaspis","Lindingaspis rossi","adv"
"HOMOPTERA","Diaspididae","Oceanaspidiotus","Oceanaspidiotus araucariae","adv"
"HOMOPTERA","Diaspididae","Odonaspis","Odonaspis greenii","adv"
"HOMOPTERA","Diaspididae","Parlatoria","Parlatoria crotonis","adv"
"HOMOPTERA","Diaspididae","Parlatoria","Parlatoria ziziphi","adv"
"HOMOPTERA","Diaspididae","Pinnaspis","Pinnaspis aspidistrae","adv"
"HOMOPTERA","Diaspididae","Pseudaulacaspis","Pseudaulacaspis cockerelli","adv"
"HOMOPTERA","Diaspididae","Pseudaulacaspis","Pseudaulacaspis major","adv"
"HOMOPTERA","Diaspididae","Pseudaulacaspis","Pseudaulacaspis pentagona","adv"
"HOMOPTERA","Eriococcidae","Eriococcus","Eriococcus coccineus","adv"
"HOMOPTERA","Flatidae","Siphanta","Siphanta acuta","adv"
"HOMOPTERA","Halimococcidae","Colobopyga","Colobopyga pritchardiae","end"
"HOMOPTERA","Membracidae","Antianthe","Antianthe expansa","adv"
"HOMOPTERA","Membracidae","Spissistilus","Spissistilus festinus","adv"
"HOMOPTERA","Membracidae","Tricentrus","Tricentrus albomaculatus","adv"
"HOMOPTERA","Ortheziidae","Nipponorthezia","Nipponorthezia guadalcanalia","adv"
"HOMOPTERA","Ortheziidae","Orthezia","Orthezia insignis","adv"
"HOMOPTERA","Pseudococcidae","Antonina","Antonina graminis","adv"
"HOMOPTERA","Pseudococcidae","Chlorococcus","Chlorococcus chloris","end"
"HOMOPTERA","Pseudococcidae","Chlorococcus","Chlorococcus straussiae","end"
"HOMOPTERA","Pseudococcidae","Ferrisia","Ferrisia virgata","adv"
"HOMOPTERA","Pseudococcidae","Nesococcus","Nesococcus pipturi","end"
"HOMOPTERA","Pseudococcidae","Nipaecoccus","Nipaecoccus aurilanatus","adv"
"HOMOPTERA","Pseudococcidae","Nipaecoccus","Nipaecoccus nipae","adv"
"HOMOPTERA","Pseudococcidae","Nipaecoccus","Nipaecoccus viridis","adv"
"HOMOPTERA","Pseudococcidae","Palmicultor","Palmicultor palmarum","adv"
"HOMOPTERA","Pseudococcidae","Planococcus","Planococcus citri","adv"
"HOMOPTERA","Pseudococcidae","Pseudococcus","Pseudococcus longispinus","adv"
"HOMOPTERA","Pseudococcidae","Pseudococcus","Pseudococcus lycopodii","end"
"HOMOPTERA","Pseudococcidae","Pseudococcus","Pseudococcus swezeyi","end"
"HOMOPTERA","Psyllidae","Acizzia","Acizzia uncatoides","adv"
"HOMOPTERA","Psyllidae","Blastopsylla","Blastopsylla occidentalis","adv"
"HOMOPTERA","Psyllidae","Cerotrioza","Cerotrioza bivittata","end"
"HOMOPTERA","Psyllidae","Hemischizocranium","Hemischizocranium aloha","end"
"HOMOPTERA","Psyllidae","Heteropsylla","Heteropsylla huasachae","adv"
"HOMOPTERA","Psyllidae","Hevaheva","Hevaheva perkinsi","end"
"HOMOPTERA","Psyllidae","Kuwayama","Kuwayama nigricapita","end"
"HOMOPTERA","Psyllidae","Leptynoptera","Leptynoptera sulfurea","adv"
"HOMOPTERA","Psyllidae","Swezeyana","Swezeyana elongagena","end"
"HOMOPTERA","Psyllidae","Swezeyana","Swezeyana reticulata","end"
"HOMOPTERA","Psyllidae","Trioza","Trioza lehua","end"
"HOMOPTERA","Psyllidae","Trioza","Trioza ohiacola","end"
"HOMOPTERA","Psyllidae","Trioza","Trioza uniqua","end"
"HYMENOPTERA","Aphelinidae","Centrodora","Centrodora xiphidii","adv"
"HYMENOPTERA","Aphelinidae","Coccophagus","Coccophagus ceroplastae","adv"
"HYMENOPTERA","Aphelinidae","Coccophagus","Coccophagus lycimnia","adv"
"HYMENOPTERA","Aphelinidae","Coccophagus","Coccophagus ochraceus","adv"
"HYMENOPTERA","Aphelinidae","Encarsia","Encarsia citrinus","adv"
"HYMENOPTERA","Aphelinidae","Marietta","Marietta leopardina","adv"
"HYMENOPTERA","Aphidiidae","Aphidius","Aphidius obscuripes","adv"
"HYMENOPTERA","Aphidiidae","Diaeretiella","Diaeretiella rapae","adv"
"HYMENOPTERA","Apidae","Xylocopa","Xylocopa sonorina","adv"
"HYMENOPTERA","Bethylidae","Sclerodermus","Sclerodermus polynesialis","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola angustata","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola atra","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola curvignatha","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola humilis","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola kauensis","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola laticeps","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola longicornis","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola mauiensis","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola minuta","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola muiri","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola nigrescens","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola notabilis","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola perkinsi","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola scoriacea","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola spicata hawaiiensis","end"
"HYMENOPTERA","Bethylidae","Sierola","Sierola vetusta","end"
"HYMENOPTERA","Braconidae","Allorhogas","Allorhogas pallidiceps","adv"
"HYMENOPTERA","Braconidae","Apanteles","Apanteles carpatus","adv"
"HYMENOPTERA","Braconidae","Apanteles","Apanteles trifasciatus","adv"
"HYMENOPTERA","Braconidae","Aspilota","Aspilota konae","end"
"HYMENOPTERA","Braconidae","Ontsira","Ontsira palliatus","adv"
"HYMENOPTERA","Braconidae","Orgilus","Orgilus swezeyi","adv"
"HYMENOPTERA","Chalcididae","Antrocephalus","Antrocephalus pertorvus","adv"
"HYMENOPTERA","Chalcididae","Brachymeria","Brachymeria polynesialis","adv"
"HYMENOPTERA","Chalcididae","Conura","Conura petioliventris","adv"
"HYMENOPTERA","Charipidae","Alloxysta","Alloxysta fuscicornis","adv"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus anthracinus","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus connectens","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus difficilis","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus flavifrons","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus flavipes","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus fuscipennis","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus hilaris","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus kukui","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus laetus","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus longiceps","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus nivicola","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus paradoxicus","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus solaris","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus unicus","end"
"HYMENOPTERA","Colletidae","Hylaeus","Hylaeus volatilis","end"
"HYMENOPTERA","Crabronidae","Deinomimesa","Deinomimesa cognata","end"
"HYMENOPTERA","Crabronidae","Deinomimesa","Deinomimesa haleakalae","end"
"HYMENOPTERA","Crabronidae","Deinomimesa","Deinomimesa hawaiiensis","end"
"HYMENOPTERA","Crabronidae","Ectemnius","Ectemnius curtipes","end"
"HYMENOPTERA","Crabronidae","Ectemnius","Ectemnius haleakalae","end"
"HYMENOPTERA","Crabronidae","Ectemnius","Ectemnius mandibularis","end"
"HYMENOPTERA","Crabronidae","Ectemnius","Ectemnius molokaiensis","end"
"HYMENOPTERA","Crabronidae","Ectemnius","Ectemnius nesiotes","end"
"HYMENOPTERA","Crabronidae","Ectemnius","Ectemnius polynesialis","end"
"HYMENOPTERA","Crabronidae","Nesomimesa","Nesomimesa nitida","end"
"HYMENOPTERA","Crabronidae","Pison","Pison hospes","adv"
"HYMENOPTERA","Crabronidae","Solierella","Solierella peckhami","adv"
"HYMENOPTERA","Crabronidae","Trypoxylon","Trypoxylon bicolor","adv"
"HYMENOPTERA","Diapriidae","Trichopria","Trichopria soror","end"
"HYMENOPTERA","Encyrtidae","Adelencyrtus","Adelencyrtus extranea","adv"
"HYMENOPTERA","Encyrtidae","Adelencyrtus","Adelencyrtus odonaspidis","adv"
"HYMENOPTERA","Encyrtidae","Anagyrus","Anagyrus antoninae","adv"
"HYMENOPTERA","Encyrtidae","Anarhopus","Anarhopus sydneyensis","adv"
"HYMENOPTERA","Encyrtidae","Anicetus","Anicetus annulatus","adv"
"HYMENOPTERA","Encyrtidae","Blepyrus","Blepyrus insularis","adv"
"HYMENOPTERA","Encyrtidae","Cheiloneurus","Cheiloneurus americanus","adv"
"HYMENOPTERA","Encyrtidae","Coccidoxenoides","Coccidoxenoides peregrina","adv"
"HYMENOPTERA","Encyrtidae","Coelopencyrtus","Coelopencyrtus sexramosus","end"
"HYMENOPTERA","Encyrtidae","Encyrtus","Encyrtus infelix","adv"
"HYMENOPTERA","Encyrtidae","Encyrtus","Encyrtus lecaniorum","adv"
"HYMENOPTERA","Encyrtidae","Epidinocarsis","Epidinocarsis californicus","adv"
"HYMENOPTERA","Encyrtidae","Gahaniella","Gahaniella saissetiae","adv"
"HYMENOPTERA","Encyrtidae","Helegonatopus","Helegonatopus pseudophanes","adv"
"HYMENOPTERA","Encyrtidae","Hypergonatopus","Hypergonatopus hawaiiensis","end"
"HYMENOPTERA","Encyrtidae","Hypergonatopus","Hypergonatopus molokaiensis","end"
"HYMENOPTERA","Encyrtidae","Hypergonatopus","Hypergonatopus vulcanus","end"
"HYMENOPTERA","Encyrtidae","Microterys","Microterys flavus","adv"
"HYMENOPTERA","Encyrtidae","Neodusmetia","Neodusmetia sangwani","adv"
"HYMENOPTERA","Encyrtidae","Plagiomerus","Plagiomerus hospes","adv"
"HYMENOPTERA","Eucoilidae","Aspidogyrus","Aspidogyrus mirabilis","end"
"HYMENOPTERA","Eucoilidae","Disorygma","Disorygma pacifica","adv"
"HYMENOPTERA","Eucoilidae","Ganaspis","Ganaspis ovata","adv"
"HYMENOPTERA","Eucoilidae","Ganaspis","Ganaspis xanthopoda","adv"
"HYMENOPTERA","Eucoilidae","Gronotoma","Gronotoma micromorpha","adv"
"HYMENOPTERA","Eucoilidae","Hypodiranchis","Hypodiranchis bicolor","end"
"HYMENOPTERA","Eucoilidae","Kleidotoma","Kleidotoma costata","adv"
"HYMENOPTERA","Eucoilidae","Leptopilina","Leptopilina rugipunctata","adv"
"HYMENOPTERA","Eucoilidae","Nesodiranchis","Nesodiranchis bryani","end"
"HYMENOPTERA","Eucoilidae","Nesodiranchis","Nesodiranchis nigra","end"
"HYMENOPTERA","Eucoilidae","Pseudeucoila","Pseudeucoila perkinsi","end"
"HYMENOPTERA","Eulophidae","Chrysocharis","Chrysocharis parksi","adv"
"HYMENOPTERA","Eulophidae","Chrysonotomyia","Chrysonotomyia formosa","adv"
"HYMENOPTERA","Eulophidae","Pauahiana","Pauahiana maculatipennis","end"
"HYMENOPTERA","Eulophidae","Pauahiana","Pauahiana metallica","end"
"HYMENOPTERA","Eulophidae","Pauahiana","Pauahiana swezeyi","end"
"HYMENOPTERA","Eulophidae","Pediobius","Pediobius wilderi","adv"
"HYMENOPTERA","Eulophidae","Pnigalio","Pnigalio externa","adv"
"HYMENOPTERA","Eulophidae","Sympiesis","Sympiesis sparsus","end"
"HYMENOPTERA","Eupelmidae","Eupelmus","Eupelmus euoplias","end"
"HYMENOPTERA","Eupelmidae","Eupelmus","Eupelmus euprepes","end"
"HYMENOPTERA","Eupelmidae","Eupelmus","Eupelmus flavipes","end"
"HYMENOPTERA","Eupelmidae","Eupelmus","Eupelmus paraleucothrix","end"
"HYMENOPTERA","Eupelmidae","Macroneura","Macroneura swezeyi","adv"
"HYMENOPTERA","Eurytomidae","Bephratelloides","Bephratelloides cubensis","adv"
"HYMENOPTERA","Eurytomidae","Eurytoma","Eurytoma orchidearum","adv"
"HYMENOPTERA","Formicidae","Anoplolepis","Anoplolepis gracilipes","adv"
"HYMENOPTERA","Formicidae","Camponotus","Camponotus variegatus","adv"
"HYMENOPTERA","Formicidae","Cardiocondyla","Cardiocondyla emeryi","adv"
"HYMENOPTERA","Formicidae","Cardiocondyla","Cardiocondyla nuda","adv"
"HYMENOPTERA","Formicidae","Cerapachys","Cerapachys biroi","adv"
"HYMENOPTERA","Formicidae","Hypoponera","Hypoponera opaciceps","adv"
"HYMENOPTERA","Formicidae","Hypoponera","Hypoponera punctatissima","adv"
"HYMENOPTERA","Formicidae","Hypoponera","Hypoponera zwaluwenburgi","adv"
"HYMENOPTERA","Formicidae","Leptogenys","Leptogenys falcigera","adv"
"HYMENOPTERA","Formicidae","Linepithema","Linepithema humile","adv"
"HYMENOPTERA","Formicidae","Monomorium","Monomorium monomorium","adv"
"HYMENOPTERA","Formicidae","Monomorium","Monomorium pharaonis","adv"
"HYMENOPTERA","Formicidae","Ochetellus","Ochetellus glaber","adv"
"HYMENOPTERA","Formicidae","Paratrechina","Paratrechina bourbonica","adv"
"HYMENOPTERA","Formicidae","Paratrechina","Paratrechina longicornis","adv"
"HYMENOPTERA","Formicidae","Solenopsis","Solenopsis papuana","adv"
"HYMENOPTERA","Formicidae","Strumigenys","Strumigenys rogeri","adv"
"HYMENOPTERA","Formicidae","Tapinoma","Tapinoma melanocephalum","adv"
"HYMENOPTERA","Formicidae","Technomyrmex","Technomyrmex albipes","adv"
"HYMENOPTERA","Formicidae","Trichoscapa","Trichoscapa membranifera","adv"
"HYMENOPTERA","Halictidae","Lasioglossum","Lasioglossum impavidum","adv"
"HYMENOPTERA","Ichneumonidae","Agasthenes","Agasthenes swezeyi","adv"
"HYMENOPTERA","Ichneumonidae","Diadegma","Diadegma insularis","adv"
"HYMENOPTERA","Ichneumonidae","Diplazon","Diplazon laetatorius","adv"
"HYMENOPTERA","Ichneumonidae","Echthromorpha","Echthromorpha agrestoria fuscator","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus bellator","end"
"HYMENOPTERA","Ichneumonidae","Abanchogastra","Abanchogastra debilis","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus dispilus","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus ferrugineus","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus kaalae","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus lineatus","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus longicornis","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus melanochromus","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus molokaiensis","end"
"HYMENOPTERA","Ichneumonidae","Banchogastra","Banchogastra nigra","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus orbitalis","end"
"HYMENOPTERA","Ichneumonidae","Enicospilus","Enicospilus tyrannus","end"
"HYMENOPTERA","Ichneumonidae","Banchogastra","Banchogastra vitreipennis","end"
"HYMENOPTERA","Ichneumonidae","Gambrus","Gambrus ultimus","adv"
"HYMENOPTERA","Ichneumonidae","Hyposoter","Hyposoter exiguae","adv"
"HYMENOPTERA","Ichneumonidae","Megastylus","Megastylus flavopictus","adv"
"HYMENOPTERA","Ichneumonidae","Pimpla","Pimpla punicipes","adv"
"HYMENOPTERA","Ichneumonidae","Spolas","Spolas delicata","end"
"HYMENOPTERA","Ichneumonidae","Spolas","Spolas molokaiensis","end"
"HYMENOPTERA","Ichneumonidae","Tromatobia","Tromatobia ovivora","adv"
"HYMENOPTERA","Megachilidae","Lithurgus","Lithurgus scabrosus","adv"
"HYMENOPTERA","Megachilidae","Megachile","Megachile diligens","adv"
"HYMENOPTERA","Megachilidae","Megachile","Megachile gentilis","adv"
"HYMENOPTERA","Megachilidae","Megachile","Megachile umbripennis","adv"
"HYMENOPTERA","Mymaridae","Alaptus","Alaptus globosicornis","adv"
"HYMENOPTERA","Mymaridae","Alaptus","Alaptus immaturus","adv"
"HYMENOPTERA","Mymaridae","Anagrus","Anagrus nigriventris","adv"
"HYMENOPTERA","Mymaridae","Chaetomymar","Chaetomymar bagicha","adv"
